"","age_binned","mean","startTime","endTime"
"20958","(24,36]",0.0699571311987571,550,1625
"20959","(36,48]",0.0731595952201647,550,1625
"20960","(48,60]",0.0571273470077611,550,1625
"20961","(12,24]",0.0544819704820872,550,1650
"20962","(24,36]",0.0711608500370451,550,1650
"20963","(36,48]",0.0743709936609787,550,1650
"20964","(48,60]",0.0575276837267479,550,1650
"20965","(12,24]",0.0552707188984315,550,1675
"20966","(24,36]",0.0724535022108,550,1675
"20967","(36,48]",0.0762994768487081,550,1675
"20968","(48,60]",0.0576026275200479,550,1675
"20969","(12,24]",0.05767654826472,550,1700
"20970","(24,36]",0.0741648054834216,550,1700
"20971","(36,48]",0.0777186569578953,550,1700
"20972","(48,60]",0.0576762973146085,550,1700
"20973","(12,24]",0.0583607423066211,550,1725
"20974","(24,36]",0.0770475612127791,550,1725
"20975","(36,48]",0.0789571795412282,550,1725
"20976","(48,60]",0.0582522392452323,550,1725
"20977","(12,24]",0.0586418326357771,550,1750
"20978","(24,36]",0.0775669286818149,550,1750
"20979","(36,48]",0.0812086340921347,550,1750
"20980","(48,60]",0.0582000848169741,550,1750
"20981","(12,24]",0.0586137670041269,550,1775
"20982","(24,36]",0.0781037802627374,550,1775
"20983","(36,48]",0.0819534188647143,550,1775
"20984","(48,60]",0.0583413268600315,550,1775
"20985","(12,24]",0.0588897831768927,550,1800
"20986","(24,36]",0.0783526517254254,550,1800
"20987","(36,48]",0.0822609931248846,550,1800
"20988","(48,60]",0.0577723631531851,550,1800
"20989","(12,24]",0.0591727630476938,550,1825
"20990","(24,36]",0.0789441724322492,550,1825
"20991","(36,48]",0.0829810733509534,550,1825
"20992","(48,60]",0.0587333641060496,550,1825
"20993","(12,24]",0.0608205873173231,550,1850
"20994","(24,36]",0.080143392960586,550,1850
"20995","(36,48]",0.0805720610512822,550,1850
"20996","(48,60]",0.0597427199318499,550,1850
"20997","(12,24]",0.06262541579154,550,1875
"20998","(24,36]",0.0808194793492435,550,1875
"20999","(36,48]",0.0788915632315417,550,1875
"21000","(48,60]",0.0611073984618511,550,1875
"21001","(12,24]",0.0628015960312311,550,1900
"21002","(24,36]",0.0820708217020967,550,1900
"21003","(36,48]",0.0782110091819546,550,1900
"21004","(48,60]",0.0620641138534654,550,1900
"21005","(12,24]",0.061542530623284,550,1925
"21006","(24,36]",0.0795864856510421,550,1925
"21007","(36,48]",0.0762215555324784,550,1925
"21008","(48,60]",0.0618159809885334,550,1925
"21009","(12,24]",0.0625888001743603,550,1950
"21010","(24,36]",0.0810248799591487,550,1950
"21011","(36,48]",0.0768854025038757,550,1950
"21012","(48,60]",0.0614863568126228,550,1950
"21013","(12,24]",0.0640576658344867,550,1975
"21014","(24,36]",0.0822504766459662,550,1975
"21015","(36,48]",0.0776755496322839,550,1975
"21016","(48,60]",0.0612355042742101,550,1975
"21017","(12,24]",0.0614575930789355,550,2000
"21018","(24,36]",0.0838746018401714,550,2000
"21019","(36,48]",0.0778971570925192,550,2000
"21020","(48,60]",0.060413695106173,550,2000
"21021","(12,24]",0.0622997287723566,550,2025
"21022","(24,36]",0.0853677352761109,550,2025
"21023","(36,48]",0.0774622795892177,550,2025
"21024","(48,60]",0.0598280503489934,550,2025
"21025","(12,24]",0.0631735818251794,550,2050
"21026","(24,36]",0.0853763729231341,550,2050
"21027","(36,48]",0.0778295009032094,550,2050
"21028","(48,60]",0.0589804068693366,550,2050
"21029","(12,24]",0.0636307447311052,550,2075
"21030","(24,36]",0.0857431640572316,550,2075
"21031","(36,48]",0.0786115931541957,550,2075
"21032","(48,60]",0.0603855695150075,550,2075
"21033","(12,24]",0.063265446645867,550,2100
"21034","(24,36]",0.0873600490254268,550,2100
"21035","(36,48]",0.0795666085743776,550,2100
"21036","(48,60]",0.0611217980718415,550,2100
"21037","(12,24]",0.0632769112943355,550,2125
"21038","(24,36]",0.0884262594346457,550,2125
"21039","(36,48]",0.0811636414226294,550,2125
"21040","(48,60]",0.068348759607697,550,2125
"21041","(12,24]",0.0666573442669328,550,2150
"21042","(24,36]",0.0895559884914878,550,2150
"21043","(36,48]",0.0828801908271018,550,2150
"21044","(48,60]",0.0756454122363817,550,2150
"21045","(12,24]",0.0672620097721175,550,2175
"21046","(24,36]",0.0885367272040881,550,2175
"21047","(36,48]",0.0847411872353146,550,2175
"21048","(48,60]",0.0768277418894158,550,2175
"21049","(12,24]",0.0667585392245487,550,2200
"21050","(24,36]",0.0878407056789898,550,2200
"21051","(36,48]",0.0861974326341458,550,2200
"21052","(48,60]",0.0796979356041944,550,2200
"21053","(12,24]",0.0661321833524385,550,2225
"21054","(24,36]",0.0899013091473937,550,2225
"21055","(36,48]",0.0880145280436395,550,2225
"21056","(48,60]",0.0811681362903312,550,2225
"21057","(12,24]",0.0621824568567967,550,2250
"21058","(24,36]",0.0899429596353268,550,2250
"21059","(36,48]",0.0892681261897831,550,2250
"21060","(48,60]",0.0770362933893815,550,2250
"21061","(12,24]",0.0572000834736799,550,2275
"21062","(24,36]",0.0900282025312498,550,2275
"21063","(36,48]",0.0911350009435788,550,2275
"21064","(48,60]",0.0721049376685944,550,2275
"21065","(12,24]",0.0570400258162694,550,2300
"21066","(24,36]",0.0899437959547675,550,2300
"21067","(36,48]",0.0922176858764364,550,2300
"21068","(48,60]",0.0689131421886997,550,2300
"21069","(12,24]",0.0579473250266253,550,2325
"21070","(24,36]",0.0902503910836123,550,2325
"21071","(36,48]",0.0943409663290064,550,2325
"21072","(48,60]",0.0689758250443695,550,2325
"21073","(12,24]",0.0589850370712167,550,2350
"21074","(24,36]",0.0900413447502687,550,2350
"21075","(36,48]",0.0955895447556997,550,2350
"21076","(48,60]",0.06908381667771,550,2350
"21077","(12,24]",0.0598809898964798,550,2375
"21078","(24,36]",0.0898079858475729,550,2375
"21079","(36,48]",0.0971434652386237,550,2375
"21080","(48,60]",0.0694617977870865,550,2375
"21081","(12,24]",0.0599400362365427,550,2400
"21082","(24,36]",0.0897285572415338,550,2400
"21083","(36,48]",0.0987191546026884,550,2400
"21084","(48,60]",0.0706125854424955,550,2400
"21085","(12,24]",0.0599290591982175,550,2425
"21086","(24,36]",0.0896512065574057,550,2425
"21087","(36,48]",0.0997536297471345,550,2425
"21088","(48,60]",0.0595437372274121,550,2425
"21089","(12,24]",0.0621314377269044,550,2450
"21090","(24,36]",0.0888305069465337,550,2450
"21091","(36,48]",0.0997512258676923,550,2450
"21092","(48,60]",0.0609946002350989,550,2450
"21093","(12,24]",0.0623262389437274,550,2475
"21094","(24,36]",0.0877197661010733,550,2475
"21095","(36,48]",0.101976218790602,550,2475
"21096","(48,60]",0.0624256887023887,550,2475
"21097","(12,24]",0.0634729499020823,550,2500
"21098","(24,36]",0.0875757703303737,550,2500
"21099","(36,48]",0.103377714319773,550,2500
"21100","(48,60]",0.0616404924831564,550,2500
"21101","(12,24]",0.064771959969443,550,2525
"21102","(24,36]",0.089627621474332,550,2525
"21103","(36,48]",0.104656818700765,550,2525
"21104","(48,60]",0.0621910037940306,550,2525
"21105","(12,24]",0.0666473182009956,550,2550
"21106","(24,36]",0.0888322345366866,550,2550
"21107","(36,48]",0.106050569871517,550,2550
"21108","(48,60]",0.0629527486916572,550,2550
"21109","(12,24]",0.0661313622222544,550,2575
"21110","(24,36]",0.0882370218204088,550,2575
"21111","(36,48]",0.107777471077864,550,2575
"21112","(48,60]",0.0642273629013066,550,2575
"21113","(12,24]",0.0610516871491452,550,2600
"21114","(24,36]",0.0882170175403684,550,2600
"21115","(36,48]",0.110824272283341,550,2600
"21116","(48,60]",0.0729752051403418,550,2600
"21117","(12,24]",0.0635601580671922,550,2625
"21118","(24,36]",0.0861403387511207,550,2625
"21119","(36,48]",0.111501431692847,550,2625
"21120","(48,60]",0.0760940475569005,550,2625
"21121","(12,24]",0.0621401863302573,550,2650
"21122","(24,36]",0.0859160344387961,550,2650
"21123","(36,48]",0.111910721647137,550,2650
"21124","(48,60]",0.0788785994758229,550,2650
"21125","(12,24]",0.0624389541570013,550,2675
"21126","(24,36]",0.0858935912310453,550,2675
"21127","(36,48]",0.112525536039925,550,2675
"21128","(48,60]",0.101491433366854,550,2675
"21129","(12,24]",0.0628632531763298,550,2700
"21130","(24,36]",0.0857270338041017,550,2700
"21131","(36,48]",0.111797347672852,550,2700
"21132","(48,60]",0.100315635522788,550,2700
"21133","(12,24]",0.0630250918830029,550,2725
"21134","(24,36]",0.0856796092215361,550,2725
"21135","(36,48]",0.112473472226553,550,2725
"21136","(48,60]",0.100312412645687,550,2725
"21137","(12,24]",0.0632388011711869,550,2750
"21138","(24,36]",0.085670893510213,550,2750
"21139","(36,48]",0.113059645866584,550,2750
"21140","(48,60]",0.100552391804509,550,2750
"21141","(12,24]",0.0641715160056347,550,2775
"21142","(24,36]",0.0859001192311616,550,2775
"21143","(36,48]",0.113304159142655,550,2775
"21144","(48,60]",0.100670209444313,550,2775
"21145","(12,24]",0.0639483784587962,550,2800
"21146","(24,36]",0.086017926068434,550,2800
"21147","(36,48]",0.114177188172312,550,2800
"21148","(48,60]",0.100910622446257,550,2800
"21149","(12,24]",0.0637942367204446,550,2825
"21150","(24,36]",0.0855237920431866,550,2825
"21151","(36,48]",0.114826282934004,550,2825
"21152","(48,60]",0.105524784528535,550,2825
"21153","(12,24]",0.0617588960827861,550,2850
"21154","(24,36]",0.0855574852758848,550,2850
"21155","(36,48]",0.115420672056999,550,2850
"21156","(48,60]",0.107028664224021,550,2850
"21157","(12,24]",0.0616828542715095,550,2875
"21158","(24,36]",0.0854450604892654,550,2875
"21159","(36,48]",0.11587087635659,550,2875
"21160","(48,60]",0.107867842340944,550,2875
"21161","(12,24]",0.061601906152035,550,2900
"21162","(24,36]",0.0861923645653796,550,2900
"21163","(36,48]",0.116593341679297,550,2900
"21164","(48,60]",0.109005375461383,550,2900
"21165","(12,24]",0.0591905642648383,550,2925
"21166","(24,36]",0.0909615871734144,550,2925
"21167","(36,48]",0.117370953465959,550,2925
"21168","(48,60]",0.110431690794958,550,2925
"21169","(12,24]",0.0591789712536587,550,2950
"21170","(24,36]",0.0910391337093015,550,2950
"21171","(36,48]",0.118178998609762,550,2950
"21172","(48,60]",0.111280468180452,550,2950
"21173","(12,24]",0.0597072170790488,550,2975
"21174","(24,36]",0.0914106822276728,550,2975
"21175","(36,48]",0.118825691053599,550,2975
"21176","(48,60]",0.112515549504912,550,2975
"21177","(12,24]",0.0603666423262112,550,3000
"21178","(24,36]",0.0918398812519624,550,3000
"21179","(36,48]",0.119518678065531,550,3000
"21180","(48,60]",0.113877824716611,550,3000
"21181","(12,24]",0.0603666423262112,550,3025
"21182","(24,36]",0.0918398812519624,550,3025
"21183","(36,48]",0.119518678065531,550,3025
"21184","(48,60]",0.113877824716611,550,3025
"21185","(12,24]",0.0603666423262112,550,3050
"21186","(24,36]",0.0918398812519624,550,3050
"21187","(36,48]",0.119518678065531,550,3050
"21188","(48,60]",0.113877824716611,550,3050
"21189","(12,24]",0.0603666423262112,550,3075
"21190","(24,36]",0.0918398812519624,550,3075
"21191","(36,48]",0.119518678065531,550,3075
"21192","(48,60]",0.113877824716611,550,3075
"21193","(12,24]",0.0603666423262112,550,3100
"21194","(24,36]",0.0918398812519624,550,3100
"21195","(36,48]",0.119518678065531,550,3100
"21196","(48,60]",0.113877824716611,550,3100
"21197","(12,24]",0.0603666423262112,550,3125
"21198","(24,36]",0.0918398812519624,550,3125
"21199","(36,48]",0.119518678065531,550,3125
"21200","(48,60]",0.113877824716611,550,3125
"21201","(12,24]",0.0603666423262112,550,3150
"21202","(24,36]",0.0918398812519624,550,3150
"21203","(36,48]",0.119518678065531,550,3150
"21204","(48,60]",0.113877824716611,550,3150
"21205","(12,24]",0.0603666423262112,550,3175
"21206","(24,36]",0.0918398812519624,550,3175
"21207","(36,48]",0.119518678065531,550,3175
"21208","(48,60]",0.113877824716611,550,3175
"21209","(12,24]",0.0603666423262112,550,3200
"21210","(24,36]",0.0918398812519624,550,3200
"21211","(36,48]",0.119518678065531,550,3200
"21212","(48,60]",0.113877824716611,550,3200
"21213","(12,24]",0.0603666423262112,550,3225
"21214","(24,36]",0.0918398812519624,550,3225
"21215","(36,48]",0.119518678065531,550,3225
"21216","(48,60]",0.113877824716611,550,3225
"21217","(12,24]",0.0603666423262112,550,3250
"21218","(24,36]",0.0918398812519624,550,3250
"21219","(36,48]",0.119518678065531,550,3250
"21220","(48,60]",0.113877824716611,550,3250
"21221","(12,24]",0.0603666423262112,550,3275
"21222","(24,36]",0.0918398812519624,550,3275
"21223","(36,48]",0.119518678065531,550,3275
"21224","(48,60]",0.113877824716611,550,3275
"21225","(12,24]",0.0603666423262112,550,3300
"21226","(24,36]",0.0918398812519624,550,3300
"21227","(36,48]",0.119518678065531,550,3300
"21228","(48,60]",0.113877824716611,550,3300
"21229","(12,24]",0.0603666423262112,550,3325
"21230","(24,36]",0.0918398812519624,550,3325
"21231","(36,48]",0.119518678065531,550,3325
"21232","(48,60]",0.113877824716611,550,3325
"21233","(12,24]",0.0603666423262112,550,3350
"21234","(24,36]",0.0918398812519624,550,3350
"21235","(36,48]",0.119518678065531,550,3350
"21236","(48,60]",0.113877824716611,550,3350
"21237","(12,24]",0.0603666423262112,550,3375
"21238","(24,36]",0.0918398812519624,550,3375
"21239","(36,48]",0.119518678065531,550,3375
"21240","(48,60]",0.113877824716611,550,3375
"21241","(12,24]",0.0603666423262112,550,3400
"21242","(24,36]",0.0918398812519624,550,3400
"21243","(36,48]",0.119518678065531,550,3400
"21244","(48,60]",0.113877824716611,550,3400
"21245","(12,24]",0.0603666423262112,550,3425
"21246","(24,36]",0.0918398812519624,550,3425
"21247","(36,48]",0.119518678065531,550,3425
"21248","(48,60]",0.113877824716611,550,3425
"21249","(12,24]",0.0603666423262112,550,3450
"21250","(24,36]",0.0918398812519624,550,3450
"21251","(36,48]",0.119518678065531,550,3450
"21252","(48,60]",0.113877824716611,550,3450
"21253","(12,24]",0.0603666423262112,550,3475
"21254","(24,36]",0.0918398812519624,550,3475
"21255","(36,48]",0.119518678065531,550,3475
"21256","(48,60]",0.113877824716611,550,3475
"21257","(12,24]",0.0603666423262112,550,3500
"21258","(24,36]",0.0918398812519624,550,3500
"21259","(36,48]",0.119518678065531,550,3500
"21260","(48,60]",0.113877824716611,550,3500
"21261","(12,24]",0.0603666423262112,550,3525
"21262","(24,36]",0.0918398812519624,550,3525
"21263","(36,48]",0.119518678065531,550,3525
"21264","(48,60]",0.113877824716611,550,3525
"21265","(12,24]",0.0603666423262112,550,3550
"21266","(24,36]",0.0918398812519624,550,3550
"21267","(36,48]",0.119518678065531,550,3550
"21268","(48,60]",0.113877824716611,550,3550
"21269","(12,24]",0.0603666423262112,550,3575
"21270","(24,36]",0.0918398812519624,550,3575
"21271","(36,48]",0.119518678065531,550,3575
"21272","(48,60]",0.113877824716611,550,3575
"21273","(12,24]",0.0603666423262112,550,3600
"21274","(24,36]",0.0918398812519624,550,3600
"21275","(36,48]",0.119518678065531,550,3600
"21276","(48,60]",0.113877824716611,550,3600
"21277","(12,24]",0.0603666423262112,550,3625
"21278","(24,36]",0.0918398812519624,550,3625
"21279","(36,48]",0.119518678065531,550,3625
"21280","(48,60]",0.113877824716611,550,3625
"21281","(12,24]",0.0603666423262112,550,3650
"21282","(24,36]",0.0918398812519624,550,3650
"21283","(36,48]",0.119518678065531,550,3650
"21284","(48,60]",0.113877824716611,550,3650
"21285","(12,24]",0.0603666423262112,550,3675
"21286","(24,36]",0.0918398812519624,550,3675
"21287","(36,48]",0.119518678065531,550,3675
"21288","(48,60]",0.113877824716611,550,3675
"21289","(12,24]",0.0603666423262112,550,3700
"21290","(24,36]",0.0918398812519624,550,3700
"21291","(36,48]",0.119518678065531,550,3700
"21292","(48,60]",0.113877824716611,550,3700
"21293","(12,24]",0.0603666423262112,550,3725
"21294","(24,36]",0.0918398812519624,550,3725
"21295","(36,48]",0.119518678065531,550,3725
"21296","(48,60]",0.113877824716611,550,3725
"21297","(12,24]",0.0603666423262112,550,3750
"21298","(24,36]",0.0918398812519624,550,3750
"21299","(36,48]",0.119518678065531,550,3750
"21300","(48,60]",0.113877824716611,550,3750
"21301","(12,24]",0.0603666423262112,550,3775
"21302","(24,36]",0.0918398812519624,550,3775
"21303","(36,48]",0.119518678065531,550,3775
"21304","(48,60]",0.113877824716611,550,3775
"21305","(12,24]",0.0603666423262112,550,3800
"21306","(24,36]",0.0918398812519624,550,3800
"21307","(36,48]",0.119518678065531,550,3800
"21308","(48,60]",0.113877824716611,550,3800
"21309","(12,24]",0.0603666423262112,550,3825
"21310","(24,36]",0.0918398812519624,550,3825
"21311","(36,48]",0.119518678065531,550,3825
"21312","(48,60]",0.113877824716611,550,3825
"21313","(12,24]",0.0603666423262112,550,3850
"21314","(24,36]",0.0918398812519624,550,3850
"21315","(36,48]",0.119518678065531,550,3850
"21316","(48,60]",0.113877824716611,550,3850
"21317","(12,24]",0.0603666423262112,550,3875
"21318","(24,36]",0.0918398812519624,550,3875
"21319","(36,48]",0.119518678065531,550,3875
"21320","(48,60]",0.113877824716611,550,3875
"21321","(12,24]",0.0603666423262112,550,3900
"21322","(24,36]",0.0918398812519624,550,3900
"21323","(36,48]",0.119518678065531,550,3900
"21324","(48,60]",0.113877824716611,550,3900
"21325","(12,24]",0.0603666423262112,550,3925
"21326","(24,36]",0.0918398812519624,550,3925
"21327","(36,48]",0.119518678065531,550,3925
"21328","(48,60]",0.113877824716611,550,3925
"21329","(12,24]",0.0603666423262112,550,3950
"21330","(24,36]",0.0918398812519624,550,3950
"21331","(36,48]",0.119518678065531,550,3950
"21332","(48,60]",0.113877824716611,550,3950
"21333","(12,24]",0.0603666423262112,550,3975
"21334","(24,36]",0.0918398812519624,550,3975
"21335","(36,48]",0.119518678065531,550,3975
"21336","(48,60]",0.113877824716611,550,3975
"21337","(12,24]",0.0603666423262112,550,4000
"21338","(24,36]",0.0918398812519624,550,4000
"21339","(36,48]",0.119518678065531,550,4000
"21340","(48,60]",0.113877824716611,550,4000
"21341","(12,24]",0.0180934733076148,575,625
"21342","(24,36]",0.00935897705930509,575,625
"21343","(36,48]",-0.0166579626398914,575,625
"21344","(48,60]",-0.0258178654746519,575,625
"21345","(12,24]",0.0265667554424469,575,650
"21346","(24,36]",0.00547259660292109,575,650
"21347","(36,48]",-0.0131834932087109,575,650
"21348","(48,60]",-0.0169018453382595,575,650
"21349","(12,24]",0.0348486866267947,575,675
"21350","(24,36]",0.0045039486754899,575,675
"21351","(36,48]",-0.0133139178389237,575,675
"21352","(48,60]",-0.0143305325924706,575,675
"21353","(12,24]",0.0284189977516553,575,700
"21354","(24,36]",0.00305857077965468,575,700
"21355","(36,48]",-0.0127431281035984,575,700
"21356","(48,60]",0.00844214058557718,575,700
"21357","(12,24]",0.0216753417187342,575,725
"21358","(24,36]",-0.00155607467460872,575,725
"21359","(36,48]",-0.0100179671888306,575,725
"21360","(48,60]",0.0104900694511211,575,725
"21361","(12,24]",0.0194735847258293,575,750
"21362","(24,36]",-0.000156981794990028,575,750
"21363","(36,48]",-0.00857619245599827,575,750
"21364","(48,60]",0.00806150017874884,575,750
"21365","(12,24]",0.0155912057128881,575,775
"21366","(24,36]",-0.00796608790590888,575,775
"21367","(36,48]",-0.00740738289880119,575,775
"21368","(48,60]",0.0126935312577015,575,775
"21369","(12,24]",0.0124788384546014,575,800
"21370","(24,36]",-0.00376278259998021,575,800
"21371","(36,48]",-0.00896716994007603,575,800
"21372","(48,60]",0.0117637362036255,575,800
"21373","(12,24]",0.0174097532716853,575,825
"21374","(24,36]",-0.000370455945680769,575,825
"21375","(36,48]",-0.0028346768244418,575,825
"21376","(48,60]",0.006949144876872,575,825
"21377","(12,24]",0.018911933010123,575,850
"21378","(24,36]",0.00333989440569878,575,850
"21379","(36,48]",-0.00162868282618408,575,850
"21380","(48,60]",0.01216030418069,575,850
"21381","(12,24]",0.0272645300280354,575,875
"21382","(24,36]",0.00312846421793931,575,875
"21383","(36,48]",-0.00224930364118737,575,875
"21384","(48,60]",0.0156040687905573,575,875
"21385","(12,24]",0.0271054571409796,575,900
"21386","(24,36]",0.00799990901865913,575,900
"21387","(36,48]",0.00149230582085704,575,900
"21388","(48,60]",0.00885576517221154,575,900
"21389","(12,24]",0.028720177777704,575,925
"21390","(24,36]",0.0134360106159679,575,925
"21391","(36,48]",0.00237592961996684,575,925
"21392","(48,60]",0.0100660393952403,575,925
"21393","(12,24]",0.030715426010359,575,950
"21394","(24,36]",0.0186272319255646,575,950
"21395","(36,48]",0.00543600648230689,575,950
"21396","(48,60]",0.0134044788807183,575,950
"21397","(12,24]",0.0317224329420314,575,975
"21398","(24,36]",0.0219959001983668,575,975
"21399","(36,48]",0.00792811705150166,575,975
"21400","(48,60]",0.0214638465864006,575,975
"21401","(12,24]",0.0341390709986024,575,1000
"21402","(24,36]",0.0259035242648636,575,1000
"21403","(36,48]",0.00981387624696071,575,1000
"21404","(48,60]",0.0211396096210825,575,1000
"21405","(12,24]",0.0341562777123315,575,1025
"21406","(24,36]",0.0368241036049002,575,1025
"21407","(36,48]",0.0091909820024721,575,1025
"21408","(48,60]",0.0243944103073026,575,1025
"21409","(12,24]",0.0349086761113745,575,1050
"21410","(24,36]",0.0437425949413127,575,1050
"21411","(36,48]",0.0113861150903789,575,1050
"21412","(48,60]",0.0169930720763744,575,1050
"21413","(12,24]",0.0350919776794397,575,1075
"21414","(24,36]",0.0458050254409184,575,1075
"21415","(36,48]",0.0209947269648492,575,1075
"21416","(48,60]",0.0309135903215606,575,1075
"21417","(12,24]",0.0388507072292166,575,1100
"21418","(24,36]",0.0475501420544381,575,1100
"21419","(36,48]",0.0181333777661965,575,1100
"21420","(48,60]",0.0348388143597424,575,1100
"21421","(12,24]",0.0403685488501534,575,1125
"21422","(24,36]",0.0500250690516259,575,1125
"21423","(36,48]",0.0192589424424332,575,1125
"21424","(48,60]",0.0182352703178609,575,1125
"21425","(12,24]",0.0405041878787382,575,1150
"21426","(24,36]",0.0521897839609907,575,1150
"21427","(36,48]",0.0190974747174284,575,1150
"21428","(48,60]",0.0157560638251809,575,1150
"21429","(12,24]",0.0418940351401259,575,1175
"21430","(24,36]",0.0540897978711538,575,1175
"21431","(36,48]",0.0229858300280723,575,1175
"21432","(48,60]",0.0192600982497131,575,1175
"21433","(12,24]",0.0436734764166752,575,1200
"21434","(24,36]",0.0544815047464681,575,1200
"21435","(36,48]",0.0262691541017338,575,1200
"21436","(48,60]",0.0202221527552694,575,1200
"21437","(12,24]",0.0429454959706477,575,1225
"21438","(24,36]",0.0552233123665315,575,1225
"21439","(36,48]",0.0285754667729277,575,1225
"21440","(48,60]",0.0308838995652825,575,1225
"21441","(12,24]",0.0454283507816433,575,1250
"21442","(24,36]",0.0551622416297716,575,1250
"21443","(36,48]",0.0317849485294725,575,1250
"21444","(48,60]",0.0412640916484026,575,1250
"21445","(12,24]",0.0450542086210036,575,1275
"21446","(24,36]",0.0586459752364144,575,1275
"21447","(36,48]",0.0337924245193025,575,1275
"21448","(48,60]",0.048410020275992,575,1275
"21449","(12,24]",0.0437563830389957,575,1300
"21450","(24,36]",0.0589891955048061,575,1300
"21451","(36,48]",0.0394508431435707,575,1300
"21452","(48,60]",0.053873091542871,575,1300
"21453","(12,24]",0.0462051921340199,575,1325
"21454","(24,36]",0.0586052402593064,575,1325
"21455","(36,48]",0.0420750800162846,575,1325
"21456","(48,60]",0.0572473097361675,575,1325
"21457","(12,24]",0.0475457666918265,575,1350
"21458","(24,36]",0.0580254756564651,575,1350
"21459","(36,48]",0.0481058218765125,575,1350
"21460","(48,60]",0.0532740332091486,575,1350
"21461","(12,24]",0.0493060726903423,575,1375
"21462","(24,36]",0.0578272492721414,575,1375
"21463","(36,48]",0.0511328326199184,575,1375
"21464","(48,60]",0.0536341249504322,575,1375
"21465","(12,24]",0.0490676043603564,575,1400
"21466","(24,36]",0.057111519744084,575,1400
"21467","(36,48]",0.0529572419628464,575,1400
"21468","(48,60]",0.0516164165758157,575,1400
"21469","(12,24]",0.0429711245827345,575,1425
"21470","(24,36]",0.0510969679598087,575,1425
"21471","(36,48]",0.0555080511227761,575,1425
"21472","(48,60]",0.0496884139982011,575,1425
"21473","(12,24]",0.0438718759788801,575,1450
"21474","(24,36]",0.0510977770683289,575,1450
"21475","(36,48]",0.058132209990532,575,1450
"21476","(48,60]",0.0452533202698694,575,1450
"21477","(12,24]",0.045726000240129,575,1475
"21478","(24,36]",0.0522285324090269,575,1475
"21479","(36,48]",0.0604514033965505,575,1475
"21480","(48,60]",0.0446695582977075,575,1475
"21481","(12,24]",0.0513540813742739,575,1500
"21482","(24,36]",0.0534679244337063,575,1500
"21483","(36,48]",0.0633115567010267,575,1500
"21484","(48,60]",0.0435164871841679,575,1500
"21485","(12,24]",0.0515370828254308,575,1525
"21486","(24,36]",0.0544395132636993,575,1525
"21487","(36,48]",0.0653736274068977,575,1525
"21488","(48,60]",0.0458941682863354,575,1525
"21489","(12,24]",0.051427448693719,575,1550
"21490","(24,36]",0.0552711741806197,575,1550
"21491","(36,48]",0.0675979856615875,575,1550
"21492","(48,60]",0.0383970571882423,575,1550
"21493","(12,24]",0.051735050801391,575,1575
"21494","(24,36]",0.0579014978410739,575,1575
"21495","(36,48]",0.0697357274366064,575,1575
"21496","(48,60]",0.0364897114043477,575,1575
"21497","(12,24]",0.0526601974701729,575,1600
"21498","(24,36]",0.0643345471902929,575,1600
"21499","(36,48]",0.0717879522567369,575,1600
"21500","(48,60]",0.0350248266841341,575,1600
"21501","(12,24]",0.0554914032138257,575,1625
"21502","(24,36]",0.0663954934555381,575,1625
"21503","(36,48]",0.0722474907343047,575,1625
"21504","(48,60]",0.0335309693378306,575,1625
"21505","(12,24]",0.0563784626412627,575,1650
"21506","(24,36]",0.068445182854702,575,1650
"21507","(36,48]",0.0734722665599307,575,1650
"21508","(48,60]",0.0322865039635038,575,1650
"21509","(12,24]",0.0571747835426902,575,1675
"21510","(24,36]",0.070075947928165,575,1675
"21511","(36,48]",0.0754184354200493,575,1675
"21512","(48,60]",0.0310888947391986,575,1675
"21513","(12,24]",0.0570644650799779,575,1700
"21514","(24,36]",0.0719258431195361,575,1700
"21515","(36,48]",0.0769214129077628,575,1700
"21516","(48,60]",0.0317846551484005,575,1700
"21517","(12,24]",0.0599866203423639,575,1725
"21518","(24,36]",0.0747928542068217,575,1725
"21519","(36,48]",0.0795905200667756,575,1725
"21520","(48,60]",0.031696057438671,575,1725
"21521","(12,24]",0.0602439649102048,575,1750
"21522","(24,36]",0.0753625213435064,575,1750
"21523","(36,48]",0.0817296680158423,575,1750
"21524","(48,60]",0.0315098308785603,575,1750
"21525","(12,24]",0.0598956120746622,575,1775
"21526","(24,36]",0.0759479913227488,575,1775
"21527","(36,48]",0.0824840112060298,575,1775
"21528","(48,60]",0.0316137633415822,575,1775
"21529","(12,24]",0.0599751222902618,575,1800
"21530","(24,36]",0.0762861902393982,575,1800
"21531","(36,48]",0.08279726702727,575,1800
"21532","(48,60]",0.0311210361455441,575,1800
"21533","(12,24]",0.060132441049564,575,1825
"21534","(24,36]",0.0769440775687321,575,1825
"21535","(36,48]",0.0833881619263231,575,1825
"21536","(48,60]",0.0323388322504422,575,1825
"21537","(12,24]",0.0616878902813733,575,1850
"21538","(24,36]",0.0782105327712092,575,1850
"21539","(36,48]",0.080931619262263,575,1850
"21540","(48,60]",0.0334668996235528,575,1850
"21541","(12,24]",0.0634171641289873,575,1875
"21542","(24,36]",0.0789870229871524,575,1875
"21543","(36,48]",0.0791817837723636,575,1875
"21544","(48,60]",0.0352500834065845,575,1875
"21545","(12,24]",0.0634774270645204,575,1900
"21546","(24,36]",0.080316669287711,575,1900
"21547","(36,48]",0.078706123556976,575,1900
